Id,AutoTransferToStorecove,AutoTransferToXeroOrQuickBooks,BillToAddress,BillToBankAccount,BillToCity,BillToCountryId,BillToCountryName,BillToCountryTwoDigitsCode,BillToFax,BillToName,BillToPhone,BillToPostCode,BillToState,BillToTaxIDNumber,BusinessId,BusinessName,ContractGuid,CoworkerBillingEmail,CoworkerCardNumber,CoworkerCompanyName,CoworkerDoNotProcessInvoicesAutomatically,CoworkerEnableGoCardlessPayments,CoworkerFullName,CoworkerGoCardlessContractNumber,CoworkerId,CoworkerNotifyOnFailedPayment,CoworkerNotifyOnNewInvoice,CoworkerNotifyOnNewPayment,CoworkerRegularPaymentContractNumber,CoworkerRegularPaymentProvider,CoworkerTeamNames,CreatedOn,CreditNote,CreditedAmount,CreditedInvoiceId,CurrencyCode,CurrencyId,CustomData,CustomFields,Description,DiscountAmount,DiscoveredInvoiceId,DoNotApplyCreditAutomatically,Draft,DueAmount,DueDate,DueDateFormated,GoCardlessReference,HasTemporaryInvoiceNumber,InvoiceFromDate,InvoiceLines,InvoiceNumber,InvoiceToDate,IsDue,IsNew,LocalizationDetails,MoloniInvoiceTransferred,MoloniPaymentTransferred,NexKioskTransactionId,OriginalInvoiceGuid,OriginalInvoiceId,Paid,PaidAmount,PaidOn,PaymentReference,PurchaseOrder,QuickbooksInvoiceTransfered,QuickbooksPaymentTransfered,ReceivedAmount,Refunded,RefundedAmount,RefundedOn,Sent,SentOn,StorecoveInvoiceStatus,StorecoveUniqueId,SystemId,TaxAmount,ToStringText,TotalAmount,TotalAmountFormated,UniqueId,UpdatedBy,UpdatedOn,Void,WaitingForInvoiceNumber,XeroInvoiceTransfered,XeroPaymentTransfered
1429951435,False,False,Not Available,,Not Available,1195,Spain,ES,,Jacqueline Wilson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),26a1c65c-e9f2-4046-bc10-1c51f17cf495,,,,False,False,Jacqueline Wilson,,1423807153,True,True,True,,1,,2026-08-25T19:55:38Z,False,0.0,,EUR,3003,,,"Private Office Large, Workshop: Marketing 101: General Admission (Jacqueline Wilson), Year-End Wrap Party: General Admission (Jacqueline Wilson), Portfolio Review Session: General Admission (Jacqueline Wilson), Half Day Pass [25/08/2026], Storage Locker, Q3 Town Hall: General Admission (Jacqueline Wilson), Q3 Town Hall: General Admission (Jacqueline Wilson), Product Demo Night: General Admission (Jacqueline Wilson), Holiday Party: General Admission (Jacqueline Wilson)",0.0,1429951435,False,False,2110.0,2026-08-28T19:55:38Z,8/28/2026 7:55 PM,,False,2026-02-22T23:00:00Z,,INV-0026,2026-03-22T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0026,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0026,2110.0,2110.00,2ea01ffe-4244-4f2e-a5c8-991310230e61,Olena+e2@nexudus.com,2026-08-25T19:55:38Z,False,False,False,False
1429951339,False,False,Not Available,,Not Available,1195,Spain,ES,,Ryan Nelson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),efa2ba9e-e139-4bf1-9a30-b2fcfaff8867,,,,False,False,Ryan Nelson,,1423807154,True,True,True,,1,,2026-08-25T19:55:39Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Monthly All-Hands: General Admission (Ryan Nelson), Day Pass [25/08/2026], Parking Space",0.0,1429951339,False,False,475.0,2026-08-28T19:55:39Z,8/28/2026 7:55 PM,,False,2026-03-28T23:00:00Z,,INV-0027,2026-04-28T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0027,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0027,475.0,475.00,a3481a47-b35e-4b6c-98c5-ca7531a9e142,Olena+e2@nexudus.com,2026-08-25T19:55:39Z,False,False,False,False
1429951436,False,False,Not Available,,Not Available,1195,Spain,ES,,Suzanne Phillips,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),950eca22-a893-4bf2-8a07-e8f9121f66eb,,,,False,False,Suzanne Phillips,,1423807155,True,True,True,,1,,2026-08-25T19:55:40Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Mail Handling, Q3 Town Hall: General Admission (Suzanne Phillips)",0.0,1429951436,False,False,370.0,2026-08-28T19:55:40Z,8/28/2026 7:55 PM,,False,2026-04-04T22:00:00Z,,INV-0028,2026-05-04T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0028,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0028,370.0,370.00,524f9fae-dff6-4f3d-806b-653aafc2e832,Olena+e2@nexudus.com,2026-08-25T19:55:40Z,False,False,False,False
1429951340,False,False,Not Available,,Not Available,1195,Spain,ES,,Bethany Johnston,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),88086567-17a0-4218-9b78-9c2e5dba4483,,,,False,False,Bethany Johnston,,1423807156,True,True,True,,1,,2026-08-25T19:55:42Z,False,0.0,,EUR,3003,,,"Hot Desk Monthly, Half Day Pass [25/08/2026]",0.0,1429951340,False,False,149.94,2026-08-28T19:55:42Z,8/28/2026 7:55 PM,,False,2025-09-28T22:00:00Z,,INV-0029,2025-10-28T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0029,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0029,149.94,149.94,bc9dc101-6993-4695-ab18-d36e8200d13e,Olena+e2@nexudus.com,2026-08-25T19:55:42Z,False,False,False,False
1429951437,False,False,Not Available,,Not Available,1195,Spain,ES,,Glen Hawkins,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),ccd407f4-d6ae-4205-b329-40995062b471,,,,False,False,Glen Hawkins,,1423807157,True,True,True,,1,,2026-08-25T19:55:43Z,False,0.0,,EUR,3003,,,"Flex Weekly, Mail Handling",0.0,1429951437,False,False,64.93,2026-08-28T19:55:43Z,8/28/2026 7:55 PM,,False,2026-01-03T23:00:00Z,,INV-0030,2026-01-10T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0030,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0030,64.93,64.93,d27f4ff1-628d-4655-a317-139ec5c501a5,Olena+e2@nexudus.com,2026-08-25T19:55:43Z,False,False,False,False
1429951438,False,False,Not Available,,Not Available,1195,Spain,ES,,Charles Kelly,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),781538a4-db48-41af-94b7-a95db4b148a4,,,,False,False,Charles Kelly,,1423807158,True,True,True,,1,,2026-08-25T19:55:44Z,False,0.0,,EUR,3003,,,"Private Office Large, - Catering - Lunch, Day Pass [25/08/2026], New Year Kickoff Breakfast: General Admission (Charles Kelly), Product Demo Night: General Admission (Charles Kelly)",0.0,1429951438,False,False,2060.0,2026-08-28T19:55:44Z,8/28/2026 7:55 PM,,False,2025-10-19T22:00:00Z,,INV-0031,2025-11-19T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0031,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0031,2060.0,2060.00,833d1939-49a2-44d3-882d-8c7d0eb68daa,Olena+e2@nexudus.com,2026-08-25T19:55:44Z,False,False,False,False
1429951439,False,False,Not Available,,Not Available,1195,Spain,ES,,Rachael Byrne,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),6acc60d5-2a7c-4023-bf11-020713224bb0,,,,False,False,Rachael Byrne,,1423806954,True,True,True,,1,,2026-08-25T19:55:46Z,False,0.0,,EUR,3003,,,"Private Office Large, New Member Orientation: General Admission (Rachael Byrne)",0.0,1429951439,False,False,2010.0,2026-08-28T19:55:46Z,8/28/2026 7:55 PM,,False,2025-11-09T23:00:00Z,,INV-0032,2025-12-09T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0032,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0032,2010.0,2010.00,8bde2a90-630c-49df-bfa6-02d735f9d0e4,Olena+e2@nexudus.com,2026-08-25T19:55:46Z,False,False,False,False
1429951440,False,False,Not Available,,Not Available,1195,Spain,ES,,Danny Hale,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),e527c6bd-940d-497a-aabe-c86ba8c0a73f,,,,False,False,Danny Hale,,1423807159,True,True,True,,1,,2026-08-25T19:55:48Z,False,0.0,,EUR,3003,,,"Hot Desk Monthly, Wellness Wednesday: Meditation: General Admission (Danny Hale), - Catering - Lunch, Day Pass [25/08/2026]",0.0,1429951440,False,False,190.0,2026-08-28T19:55:48Z,8/28/2026 7:55 PM,,False,2025-05-17T22:00:00Z,,INV-0033,2025-06-17T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0033,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0033,190.0,190.00,b7b3f35b-4486-4907-ba79-519e365d085b,Olena+e2@nexudus.com,2026-08-25T19:55:48Z,False,False,False,False
1429951441,False,False,Not Available,,Not Available,1195,Spain,ES,,Wayne Davidson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),68bd8cc1-9fd2-4208-b2d2-cb3b487065c2,,,,False,False,Wayne Davidson,,1423806955,True,True,True,,1,,2026-08-25T19:55:49Z,False,0.0,,EUR,3003,,,"Hot Desk Monthly, Summer BBQ: General Admission (Wayne Davidson), Half Day Pass [25/08/2026], Product Demo Night: General Admission (Wayne Davidson)",0.0,1429951441,False,False,175.0,2026-08-28T19:55:49Z,8/28/2026 7:55 PM,,False,2025-03-15T23:00:00Z,,INV-0034,2025-04-15T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0034,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0034,175.0,175.00,4b7c3e6e-7cee-4bc7-ac14-0458fddeb232,Olena+e2@nexudus.com,2026-08-25T19:55:49Z,False,False,False,False
1429951341,False,False,Not Available,,Not Available,1195,Spain,ES,,Chelsea Powell,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),58c1a82b-cb36-4a80-af27-44875032f732,,,,False,False,Chelsea Powell,,1423807160,True,True,True,,1,,2026-08-25T19:55:51Z,False,0.0,,EUR,3003,,,"Hot Desk Monthly, Workshop: Startup Finance: General Admission (Chelsea Powell), Evening Pass [25/08/2026], Storage Locker",0.0,1429951341,False,False,190.0,2026-08-28T19:55:51Z,8/28/2026 7:55 PM,,False,2025-09-18T22:00:00Z,,INV-0035,2025-10-18T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0035,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0035,190.0,190.00,93731787-62c7-4f37-9c9a-3e7b4813db64,Olena+e2@nexudus.com,2026-08-25T19:55:51Z,False,False,False,False
1429951342,False,False,Not Available,,Not Available,1195,Spain,ES,,Stanley Griffiths,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),98b2ac8f-475a-4038-8609-c3387d034106,,,,False,False,Stanley Griffiths,,1423806940,True,True,True,,1,Acme Corp,2026-08-25T19:55:54Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly (Victor Harrison), Parking Space (Victor Harrison), Dedicated Desk Monthly (Victor Harrison), Parking Space (Victor Harrison), Hot Desk Quarterly (Tracy Harrison), Mail Handling (Tracy Harrison), Private Office Small (Ashley Smith), Mail Handling (Ashley Smith), Private Office Small (Ashley Smith), Mail Handling (Ashley Smith), Hot Desk Quarterly (Tracy Harrison), Mail Handling (Tracy Harrison), Hot Desk Quarterly (Teresa Hopkins), Flex Weekly, Storage Locker, Hot Desk Monthly (Leanne Foster), Mail Handling (Leanne Foster), Flex Fortnightly (Robin Andrews), Flex Fortnightly (Robin Andrews), Hot Desk Monthly (Leanne Foster), Mail Handling (Leanne Foster), Hot Desk Quarterly (Teresa Hopkins), Flex Fortnightly (Ashley Smith), Parking Space (Ashley Smith)",0.0,1429951342,False,False,5579.1,2026-08-28T19:55:54Z,8/28/2026 7:55 PM,,False,2025-04-05T22:00:00Z,,INV-0036,2025-04-12T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0036,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0036,5579.1,5579.10,319d3013-28ac-4994-8638-d52218b16e43,Olena+e2@nexudus.com,2026-08-25T19:55:54Z,False,False,False,False
1429951343,False,False,Not Available,,Not Available,1195,Spain,ES,,Diane Newman,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),d0e0f13b-7d3e-41fe-a05a-f7488fe8f088,,,,False,False,Diane Newman,,1423807128,True,True,True,,1,Delta Ventures,2026-08-25T19:55:56Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Storage Locker",0.0,1429951343,False,False,380.0,2026-08-28T19:55:56Z,8/28/2026 7:55 PM,,False,2025-09-17T22:00:00Z,,INV-0037,2025-10-17T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0037,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0037,380.0,380.00,a1a28620-e230-4125-afb8-c760978a947f,Olena+e2@nexudus.com,2026-08-25T19:55:56Z,False,False,False,False
1429951442,False,False,Not Available,,Not Available,1195,Spain,ES,,Sian Cox,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),41e0155f-37b5-4878-8b18-8efdab992fb1,,,,False,False,Sian Cox,,1423807129,True,True,True,,1,CloudNine Labs,2026-08-25T19:55:57Z,False,0.0,,EUR,3003,,,Hot Desk Quarterly,0.0,1429951442,False,False,359.14,2026-08-28T19:55:57Z,8/28/2026 7:55 PM,,False,2024-12-13T23:00:00Z,,INV-0038,2025-03-13T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0038,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0038,359.14,359.14,3b41b004-1020-47c0-a450-d2e75dc30f38,Olena+e2@nexudus.com,2026-08-25T19:55:57Z,False,False,False,False
1429951344,False,False,Not Available,,Not Available,1195,Spain,ES,,Mary Higgins,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),c3e3e2eb-6035-4462-9876-89d5f059199d,,,,False,False,Mary Higgins,,1423807131,True,True,True,,1,CloudNine Labs,2026-08-25T19:55:59Z,False,0.0,,EUR,3003,,,"Private Office Annual, Parking Space",0.0,1429951344,False,False,12075.0,2026-08-28T19:55:59Z,8/28/2026 7:55 PM,,False,2026-06-14T22:00:00Z,,INV-0039,2027-06-14T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0039,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0039,12075.0,12075.00,34969d2b-b51b-407a-b56c-d561e0905f11,Olena+e2@nexudus.com,2026-08-25T19:55:59Z,False,False,False,False
1429951443,False,False,Not Available,,Not Available,1195,Spain,ES,,Colin Lloyd,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),deb914d0-ec9e-45b0-8927-b1f8a20aa6bf,,,,False,False,Colin Lloyd,,1423807132,True,True,True,,1,Delta Ventures,2026-08-25T19:56:00Z,False,0.0,,EUR,3003,,,"Flex Fortnightly, Parking Space",0.0,1429951443,False,False,325.0,2026-08-28T19:56:00Z,8/28/2026 7:56 PM,,False,2025-06-29T22:00:00Z,,INV-0040,2025-07-13T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0040,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0040,325.0,325.00,ecbd2ec2-fbc8-471b-b922-954e5d0698f1,Olena+e2@nexudus.com,2026-08-25T19:56:00Z,False,False,False,False
1429951345,False,False,Not Available,,Not Available,1195,Spain,ES,,Heather Ryan,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),05d57e40-8523-4290-87a0-5c3f06ee7d2b,,,,False,False,Heather Ryan,,1423807133,True,True,True,,1,Bright Studio,2026-08-25T19:56:04Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Storage Locker, Flex Fortnightly (Leslie Warner), Parking Space (Leslie Warner), Flex Fortnightly (Leslie Warner), Parking Space (Leslie Warner), Dedicated Desk Monthly (Jeremy Mellor), Dedicated Desk Monthly (Jeremy Mellor), Flex Weekly (Gemma Ferguson), Flex Weekly (Gemma Ferguson), Hot Desk Monthly (Gemma Elliott), Mail Handling (Gemma Elliott), Hot Desk Monthly (Gemma Elliott), Mail Handling (Gemma Elliott), Private Office Annual (Irene Wilson)",0.0,1429951345,False,False,14080.97,2026-08-28T19:56:04Z,8/28/2026 7:56 PM,,False,2024-12-24T23:00:00Z,,INV-0041,2025-01-24T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0041,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0041,14080.97,14080.97,cd9a4bcc-8ea2-4d27-abf6-258f0fa13b42,Olena+e2@nexudus.com,2026-08-25T19:56:04Z,False,False,False,False
1429951444,False,False,Not Available,,Not Available,1195,Spain,ES,,Samantha Quinn,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),1657f767-e59a-49fc-a23b-effc1bee7fee,,,,False,False,Samantha Quinn,,1423807134,True,True,True,,1,Echo Digital,2026-08-25T19:56:07Z,False,0.0,,EUR,3003,,,"Private Office Large, Dedicated Desk Monthly (Sarah Reed), Parking Space (Sarah Reed), Dedicated Desk Monthly (Sarah Reed), Parking Space (Sarah Reed), Flex Fortnightly (Paula Harvey), Mail Handling (Paula Harvey), Flex Fortnightly (Paula Harvey), Mail Handling (Paula Harvey), Private Office Large (Jay Rees), Private Office Large (Jay Rees), Dedicated Desk Monthly (Janice Glover)",0.0,1429951444,False,False,7644.33,2026-08-28T19:56:07Z,8/28/2026 7:56 PM,,False,2025-03-04T23:00:00Z,,INV-0042,2025-04-04T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0042,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0042,7644.33,7644.33,b191e55e-f8e0-456e-ba0a-ed5200cef86b,Olena+e2@nexudus.com,2026-08-25T19:56:07Z,False,False,False,False
1429951445,False,False,Not Available,,Not Available,1195,Spain,ES,,Francesca White,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),2ea47e1e-3154-4e0a-89fd-6878233ad8fa,,,,False,False,Francesca White,,1423806943,True,True,True,,1,Delta Ventures,2026-08-25T19:56:09Z,False,0.0,,EUR,3003,,,Private Office Small,0.0,1429951445,False,False,1200.0,2026-08-28T19:56:09Z,8/28/2026 7:56 PM,,False,2025-03-08T23:00:00Z,,INV-0043,2025-04-08T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0043,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0043,1200.0,1200.00,d9040abe-ccab-4c2d-9b73-725c257114e2,Olena+e2@nexudus.com,2026-08-25T19:56:09Z,False,False,False,False
1429951446,False,False,Not Available,,Not Available,1195,Spain,ES,,Kerry White,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),c2034b47-1027-4fec-b92a-064d48bdd135,,,,False,False,Kerry White,,1423807136,True,True,True,,1,CloudNine Labs,2026-08-25T19:56:12Z,False,0.0,,EUR,3003,,,Private Office Large,0.0,1429951446,False,False,2000.0,2026-08-28T19:56:12Z,8/28/2026 7:56 PM,,False,2025-03-05T23:00:00Z,,INV-0044,2025-04-05T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0044,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0044,2000.0,2000.00,da95239a-56a4-437f-aad8-e4e23ca3f9af,Olena+e2@nexudus.com,2026-08-25T19:56:12Z,False,False,False,False
1429951447,False,False,Not Available,,Not Available,1195,Spain,ES,,Leigh Butler,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),d8fcb41e-c8fa-433d-908b-60666b7f302a,,,,False,False,Leigh Butler,,1423806946,True,True,True,,1,Delta Ventures,2026-08-25T19:56:16Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Storage Locker",0.0,1429951447,False,False,380.0,2026-08-28T19:56:16Z,8/28/2026 7:56 PM,,False,2026-07-01T22:00:00Z,,INV-0045,2026-08-01T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0045,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0045,380.0,380.00,f781495b-93b7-4416-9e8a-dc45eb1f8ceb,Olena+e2@nexudus.com,2026-08-25T19:56:16Z,False,False,False,False
1429951346,False,False,Not Available,,Not Available,1195,Spain,ES,,Billy Norton,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),23fa1f46-b5ce-4acd-9a0f-b4473d61fae1,,,,False,False,Billy Norton,,1423807141,True,True,True,,1,Delta Ventures,2026-08-25T19:56:20Z,False,0.0,,EUR,3003,,,"Hot Desk Quarterly, Parking Space",0.0,1429951346,False,False,475.0,2026-08-28T19:56:20Z,8/28/2026 7:56 PM,,False,2026-10-17T22:00:00Z,,INV-0046,2027-01-17T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0046,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0046,475.0,475.00,634a92a5-3654-4b47-8301-95c68e0f1795,Olena+e2@nexudus.com,2026-08-25T19:56:20Z,False,False,False,False
1429951347,False,False,Not Available,,Not Available,1195,Spain,ES,,Dylan Young,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),58cae1f6-208f-465a-94fd-3dda8406c288,,,,False,False,Dylan Young,,1423806948,True,True,True,,1,CloudNine Labs,2026-08-25T19:56:21Z,False,0.0,,EUR,3003,,,"Hot Desk Monthly, Mail Handling",0.0,1429951347,False,False,170.0,2026-08-28T19:56:21Z,8/28/2026 7:56 PM,,False,2026-08-24T22:00:00Z,,INV-0047,2026-09-24T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0047,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0047,170.0,170.00,c2f5b85c-c703-434f-9f6e-afbf48b86e47,Olena+e2@nexudus.com,2026-08-25T19:56:21Z,False,False,False,False
1429951348,False,False,Not Available,,Not Available,1195,Spain,ES,,Jacob Robinson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),0b99228e-caff-4aa9-9654-baf383c41be4,,,,False,False,Jacob Robinson,,1423807144,True,True,True,,1,Delta Ventures,2026-08-25T19:56:24Z,False,0.0,,EUR,3003,,,"Private Office Annual, Storage Locker",0.0,1429951348,False,False,12030.0,2026-08-28T19:56:24Z,8/28/2026 7:56 PM,,False,2026-06-02T22:00:00Z,,INV-0048,2027-06-02T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0048,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0048,12030.0,12030.00,0e512023-1a53-463d-a2dd-d503e1e25366,Olena+e2@nexudus.com,2026-08-25T19:56:24Z,False,False,False,False
1429951448,False,False,Not Available,,Not Available,1195,Spain,ES,,Megan Taylor,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),41332a58-04d0-4722-aca4-36963b1503e8,,,,False,False,Megan Taylor,,1423806950,True,True,True,,1,CloudNine Labs,2026-08-25T19:56:25Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Mail Handling",0.0,1429951448,False,False,335.34,2026-08-28T19:56:25Z,8/28/2026 7:56 PM,,False,2026-05-04T22:00:00Z,,INV-0049,2026-06-04T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0049,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0049,335.34,335.34,f5db024d-af11-48d3-9dd9-000b24fc1c33,Olena+e2@nexudus.com,2026-08-25T19:56:25Z,False,False,False,False
1429951449,False,False,Not Available,,Not Available,1195,Spain,ES,,Jessica Dixon,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),4b53d880-9f48-413b-ae36-19577fb6e8ec,,,,False,False,Jessica Dixon,,1423807150,True,True,True,,1,,2026-08-25T19:56:26Z,False,0.0,,EUR,3003,,,Hot Desk Quarterly,0.0,1429951449,False,False,352.56,2026-08-28T19:56:26Z,8/28/2026 7:56 PM,,False,2026-08-14T22:00:00Z,,INV-0050,2026-11-14T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0050,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0050,352.56,352.56,8198dfff-9ef6-431f-9f3c-cf127208f447,Olena+e2@nexudus.com,2026-08-25T19:56:26Z,False,False,False,False
1429951450,False,False,Not Available,,Not Available,1195,Spain,ES,,Stanley Holmes,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),71cddcc6-d3b1-41d0-aad5-64b224327998,,,,False,False,Stanley Holmes,,1423807151,True,True,True,,1,,2026-08-25T19:56:27Z,False,0.0,,EUR,3003,,,Hot Desk Monthly,0.0,1429951450,False,False,130.75,2026-08-28T19:56:27Z,8/28/2026 7:56 PM,,False,2026-07-09T22:00:00Z,,INV-0051,2026-08-09T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0051,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0051,130.75,130.75,4215048a-0281-4a0c-8268-dfa5e12470d4,Olena+e2@nexudus.com,2026-08-25T19:56:27Z,False,False,False,False
1429951349,False,False,Not Available,,Not Available,1195,Spain,ES,,Jacqueline Wilson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),2cadbe78-c732-4476-861a-9bc67be72c08,,,,False,False,Jacqueline Wilson,,1423807153,True,True,True,,1,,2026-08-25T19:56:29Z,False,0.0,,EUR,3003,,,"Flex Fortnightly, Parking Space",0.0,1429951349,False,False,325.0,2026-08-28T19:56:29Z,8/28/2026 7:56 PM,,False,2026-03-05T23:00:00Z,,INV-0052,2026-03-19T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0052,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0052,325.0,325.00,4e0081b4-5a16-4a3d-b161-d459d79fb2e2,Olena+e2@nexudus.com,2026-08-25T19:56:29Z,False,False,False,False
1429951451,False,False,Not Available,,Not Available,1195,Spain,ES,,Ryan Nelson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),efa2ba9e-e139-4bf1-9a30-b2fcfaff8867,,,,False,False,Ryan Nelson,,1423807154,True,True,True,,1,,2026-08-25T19:56:30Z,False,0.0,,EUR,3003,,,Dedicated Desk Monthly,0.0,1429951451,False,False,350.0,2026-08-28T19:56:30Z,8/28/2026 7:56 PM,,False,2026-04-28T22:00:00Z,,INV-0053,2026-05-28T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0053,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0053,350.0,350.00,834d5b08-b7e5-4606-8ff4-7d04509a36ee,Olena+e2@nexudus.com,2026-08-25T19:56:30Z,False,False,False,False
1429951350,False,False,Not Available,,Not Available,1195,Spain,ES,,Suzanne Phillips,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),950eca22-a893-4bf2-8a07-e8f9121f66eb,,,,False,False,Suzanne Phillips,,1423807155,True,True,True,,1,,2026-08-25T19:56:31Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Mail Handling",0.0,1429951350,False,False,370.0,2026-08-28T19:56:31Z,8/28/2026 7:56 PM,,False,2026-05-04T22:00:00Z,,INV-0054,2026-06-04T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0054,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0054,370.0,370.00,1f4ef071-52db-4f06-9803-03e0d97de5de,Olena+e2@nexudus.com,2026-08-25T19:56:31Z,False,False,False,False
